Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
32,216,3046,24.95,24.95,24.95,24.95,24.95,24.95,24.95,,24.95,24.949999,,24.95,24.95
32,216,4055,,38.89,,38.87,38.87,38.87,,38.87,36.926502,38.87,,38.87,
32,216,6259,18.812618,18.699362,18.86291,18.862265,18.697742,18.654566,18.779787,18.794363,18.3138,19.650526,20.962646,18.775333,18.716087
32,216,10874,28.678463,25.039474,,26.99,25.98,25.9625,28.0,30.789999,38.3,35.95486,34.681873,,
32,216,11980,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95
32,216,13083,45.788364,32.01354,31.12,29.97807,28.939495,28.952156,29.159885,29.571356,29.44432,29.437893,29.46358,29.28895,29.550587
32,216,13096,26.97,25.0,25.0,25.0,25.0,24.81,24.810001,24.81,,24.848557,38.95,38.95,38.95
32,216,14017,32.88,32.88,32.88,32.88,32.88,32.879997,32.88,32.88,32.88,32.88,32.879997,32.879997,32.88
32,216,14071,28.344143,28.299656,28.296293,28.388067,28.880249,28.39894,28.26726,28.309536,28.411123,28.290646,28.211016,28.24034,28.608189
32,217,1384,,,,,,,,,,,,,
32,217,2605,19.178562,18.93941,19.372107,17.551464,18.781347,19.123322,18.95015,19.070461,19.47545,18.375414,19.074905,18.866066,19.032639
32,217,2997,15.983667,16.562307,16.332687,16.151827,6.693846,6.357394,12.216611,14.452857,16.139,15.988302,16.689999,17.483334,17.716585
32,217,8731,,,,,,,,,,,,,
32,217,10189,,,,,,,,,,,,,
32,217,11139,,,,,,,,,,,,,
32,217,11504,56.35936,,,57.87,,,,,,,,,
32,222,3765,15.902442,16.820002,16.812187,16.602413,16.73739,16.79872,16.789566,16.87375,16.868788,16.98,15.838333,15.87794,15.861482
32,222,5653,15.968261,15.954287,15.98,15.98,15.98,15.73,14.9800005,14.944,14.98,14.98,14.98,14.9800005,14.864286
32,222,12468,,,,,,,,,,,,,
32,225,4305,48.969997,48.969997,48.969997,49.35866,49.236668,49.970047,52.097164,51.92122,52.995003,53.97,53.97,53.97,52.463505
32,243,5538,,,,,,,,,,,,,
32,264,1337,,,,,,,,,,,,,
32,264,1371,26.324509,26.18186,25.978643,26.477161,25.981667,26.10492,26.009611,25.997448,26.074038,26.124983,26.271948,26.331219,26.301817
32,264,2264,26.136538,26.042608,26.109167,26.341738,26.004827,25.897223,26.105,26.059412,26.08,26.064,26.1825,26.417648,26.494667
32,274,234,13.049001,12.979474,13.120526,14.472917,15.227608,18.76125,18.866539,18.828571,18.725908,18.688889,18.48625,18.361765,18.568571
32,274,523,14.593529,14.513636,15.614667,16.00875,15.92238,16.957,17.357693,17.318,17.222778,17.18148,16.991428,16.892,17.152082
32,274,3542,15.368333,15.348888,16.272,17.514286,17.52,17.447273,17.358696,17.330715,17.224,18.65,19.497143,19.808573,17.2588
32,274,5154,17.112,17.593077,17.554546,17.53,17.444117,17.456364,15.848,15.822308,15.736,15.683683,15.4952,16.685675,17.063713
32,274,12741,14.587826,14.553636,14.789444,15.240666,15.157272,15.179999,15.093333,15.056363,15.035999,16.425,16.24,16.165333,16.371334
32,279,9909,180.0,180.0,180.0,180.0,135.6,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
32,292,1640,,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
32,292,3486,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
32,292,6160,50.0,50.0,48.736923,50.0,47.35585,50.0,50.0,50.0,50.0,50.0,50.0,49.08909,50.0
32,292,8422,39.95,39.95,39.373077,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,
32,292,9316,59.83,69.17154,69.95,69.95,69.95,69.95,69.950005,69.95,69.95,69.95,69.950005,69.95,69.95
32,292,11216,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
32,292,11712,,,,,,,,,,,,,
32,292,12050,,59.0,59.0,59.0,57.89375,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
32,292,12389,39.949997,39.95,39.624184,39.95,39.17618,39.89028,38.079117,39.95,39.87904,39.95,39.95,39.95,39.897087
32,306,509,50.0,48.2,59.0,50.0,45.5,50.0,41.0,48.6,59.0,59.0,59.0,50.0,43.57143
32,306,514,25.2,31.576668,30.351429,,40.396667,23.0,35.865,36.23,40.396667,48.73,48.73,23.0,23.0
32,306,723,,,65.0,65.0,,50.0,,65.0,,,65.0,,65.0
32,306,2782,27.619047,22.666666,26.666666,26.666666,22.843138,27.5,20.892857,25.944,24.833334,29.545454,21.098902,30.0,26.1876
32,306,4024,90.0,90.0,90.0,,,,,90.0,90.0,,,,
32,306,5679,64.8,69.63636,50.76923,80.0,55.0,76.922,51.496666,55.44625,64.0,60.0,42.877777,52.533333,56.0
32,306,6160,33.333332,50.0,50.0,43.75,43.75,33.17375,28.571428,28.125,38.636364,46.42857,50.0,43.75,35.416668
32,306,7473,100.0,160.0,106.666664,160.0,107.5,,160.0,160.0,,148.57143,120.0,143.82668,
32,306,7957,33.34778,50.0,35.0,25.0,48.398335,28.571428,30.0,27.419355,31.25,39.285713,37.5,39.0625,33.82353
32,306,8386,,,,,,,,,,,,,
32,306,9105,,,,,,,,,,,,,
32,306,9316,,,,,,,,,,,,70.0,
32,306,9830,22.857143,21.333334,34.285713,30.0,22.1875,27.5,25.555555,22.592592,25.3125,35.0,20.51724,31.666666,30.0
32,306,11216,28.352,50.0,50.0,33.333332,40.0,35.0,43.864002,30.0,31.25,40.0,,40.625,32.22333
32,306,11832,,,,,,,30.0,30.0,21.0,,15.0,,
32,306,13496,,,,,,,,,,,,,
32,306,13756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
32,307,10855,,,,,,26.207998,27.005,27.57625,29.095453,28.93889,28.528334,29.364002,28.521667
32,316,8240,20.764286,21.9604,24.445,24.869999,24.87,24.87,22.87,23.87,23.63923,24.07,24.869999,24.869999,24.87
32,321,5370,14.416342,14.324877,13.596081,13.509123,13.586624,13.4531975,13.376544,13.327682,12.986937,12.6287775,12.729446,12.586127,12.61685
32,331,2215,142.98,,141.57333,141.16,140.045,84.93667,,,113.125,,141.03,141.83,141.45
32,331,2782,38.21,38.11,30.34,,,37.4,37.6,37.54,37.545,,37.693333,,37.67
32,331,2902,,57.17,,,,,,,,,,56.68,56.58
32,331,3299,,38.02,22.756666,,,37.4,,,,,,,
32,331,3486,,56.915,,,,,,,,,,,
32,331,5684,,,45.36,,,,,,,,,,
32,331,10799,,,,,,,,,,,,,
32,331,11216,47.89,47.58,47.15,,46.85,47.16,46.975,47.07,,,,47.27,47.43
32,331,11333,,23.76,23.7,,,,,,,,,,
32,331,12050,,,,,,,,,56.42,,,,
33,49,6562,,,,,20.99,,,,,,,,
33,66,11499,,,,,,,,,,,,,
33,239,2362,18.99,18.99,18.99,18.311785,18.99,18.99,18.99,18.99,18.99,18.99,19.49,19.99,19.99
33,239,2991,24.95,,,,,,,,,,,,
33,239,5267,13.704286,13.799524,13.99,13.99,13.99,13.99,13.99,13.99,13.990001,13.99,13.99,13.990001,13.99
33,239,5612,15.99,15.990001,15.99,15.99,15.99,15.990001,15.519706,15.99,15.990001,15.99,15.990001,15.990001,15.989999
33,239,6562,,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.990002,18.98926,18.99,18.99,18.99
33,239,10023,18.99,18.909533,18.99,18.73792,18.746538,18.99,15.497822,17.645475,18.909193,18.433983,18.99,18.99,18.893112
33,239,10130,18.291666,19.0,19.0,19.858,22.48,29.95,,,29.95,29.95,,29.95,
33,239,13825,,18.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,15.630799
33,315,1857,69.99,69.99,69.99,69.990005,69.99,69.99,54.99,59.63357,55.991997,69.99,69.99,69.990005,69.99
33,315,5371,79.99,75.545555,74.99,74.99,74.99,74.99,60.671818,70.37462,91.65666,99.99,79.99,79.990005,79.99
33,315,5566,15.990001,15.99,15.99,15.99,15.99,15.99,13.856667,15.99,15.99,15.99,15.99,15.990001,15.99
33,315,10906,,,,,,,,,,,,,
33,315,11499,74.99,69.99,69.99,69.99,69.99,69.990005,57.438274,64.39,73.990005,74.99,74.99,74.99,74.99
33,315,11873,59.95,49.99,49.99,49.99,49.99,,37.489998,43.74,49.989998,41.658333,,49.99,49.99
34,325,85,,23.0,,21.275,,29.0,21.99,21.99,29.0,,23.0,,
34,325,102,,,,,,,19.99,19.99,,20.0,18.9,22.2425,23.4
34,325,117,26.0,,,,,,19.99,,,,,,
34,325,147,29.0,,,,,0.0,0.0,,,,,,
34,325,157,,,19.99,,19.99,,28.783333,,,,26.0,20.99,
34,325,160,,,,,,,17.09,17.99,0.0,,,0.0,
34,325,212,19.79,18.69,,20.89,,,17.99,17.99,29.0,,,,29.0
34,325,222,,,,,,46.8,52.0,,,,,,
34,325,248,,,,,,,,,,,,,
34,325,414,23.4,,,26.0,22.09,26.0,19.99,19.99,26.0,,26.0,15.7425,25.23
34,325,425,,,85.0,,76.5,127.5,74.87,,,,,,85.0
34,325,481,0.0,0.0,,,,0.0,0.0,,,,,28.516668,29.0
34,325,496,48.0,,,,,,,,,,,,
34,325,545,0.0,,,,,,17.99,19.145,,,,,
34,325,553,17.295,19.99,19.99,,14.995,,17.99,,,,,26.0,
34,325,574,0.0,,,,,0.0,,,24.0,,,,24.0
34,325,585,,,,,,,17.09,,,29.0,,,
34,325,711,,21.99,,21.99,,,,,,,21.59,,
34,325,729,14.5,,,,,0.0,0.0,,0.0,0.0,,14.5,14.5
34,325,731,,17.99,,17.99,,,14.24,14.99,,,17.99,,
34,325,797,,,,,,,,,,,,,
34,325,827,,,,,,,,,,,,,
34,325,879,,,,,,,,,,,,,
34,325,967,,26.0,,,,,19.99,19.99,,20.7,,,26.0
34,325,992,,,,,,,,,24.0,,,,
34,325,1010,29.0,,29.0,,,,17.596,21.99,,,22.115,21.59,
34,325,1035,,,,,,,,,,,,,
34,325,1039,,,,,26.0,,,,,,,,
34,325,1071,,,,,24.0,,,,22.8,,,0.0,
34,325,1093,,,,,,,,,,,,,
34,325,1126,26.0,,,,,,19.99,,26.0,,,,
34,325,1161,21.99,21.99,21.99,,21.99,21.99,21.99,20.895,,25.2,,,
34,325,1247,,18.69,19.79,21.99,18.7,,17.99,,0.0,,,,
34,325,1249,,,,,,,,,,,,,
34,325,1315,26.1,,29.0,29.0,,,21.99,,,,23.99,23.99,29.0
34,325,1321,,72.25,,,,,,,85.0,85.0,,,
34,325,1419,,,,,,,19.79,,,,,,
34,325,1436,,80.0,,,,,60.99,,80.0,80.0,,,
34,325,1468,,,,,,,,,,,,,
34,325,1495,26.0,26.0,26.0,26.0,26.0,0.0,17.985,19.99,,22.1,,20.99,
34,325,1509,51.7875,,55.99,,,,,,,,,,
34,325,1570,,65.99,0.0,,,,,,,,68.99,,
34,325,1582,,,,,,,,,,,,,
34,325,1710,,,,,,,,,29.0,,23.0,,
34,325,1769,0.0,,14.5,,,0.0,10.995,,0.0,,,11.995,
34,325,1792,,21.99,21.99,,,,,,,0.0,,,
34,325,1801,,,,,,,,,,,,,
34,325,1851,26.09,,29.0,,,29.0,21.99,,,29.0,,,
34,325,1855,38.666668,,29.0,,,,30.786,21.99,29.0,29.0,23.1675,22.79,29.0
34,325,1885,,,16.2,17.99,,,14.24,,,,,,
34,325,1897,24.0,,,,21.6,24.0,15.495,18.99,24.0,,19.99,19.99,
34,325,1958,,,,,19.79,,17.99,,,,,,
34,325,1981,,,,,,,21.99,,,,,,
34,325,2004,21.99,,21.99,,,6.6,12.330001,21.256666,,,,23.99,29.0
34,325,2010,,,,,,52.0,39.99,39.99,52.0,,,,
34,325,2045,0.0,,26.11,27.55,29.0,26.1,26.388,,9.666667,29.0,,23.99,
34,325,2054,,,,,,,,,,,41.99,,
34,325,2079,,,,,,,60.99,,,,0.0,,
34,325,2101,,,,,,,36.99,,,,,,
34,325,2147,,,,,,,,,,,,,
34,325,2174,20.7,23.0,23.0,,29.0,,21.99,21.99,26.1,29.0,23.0,,29.0
34,325,2229,,,,,,,14.99,,24.0,,,,
34,325,2259,,,,,,52.0,39.99,,,52.0,,,
34,325,2346,,26.0,23.4,,,,19.99,,,20.7,,,26.0
34,325,2379,,,,,,,14.99,,24.0,,,,
34,325,2441,,26.0,,,,,19.3675,19.99,,,26.0,,26.0
34,325,2446,,21.99,21.99,,21.99,19.789999,23.69,20.34,,28.333334,22.99,,27.066666
34,325,2468,,,,,,,,,,,,,
34,325,2502,,55.99,,50.39,53.195,,,,,,,,
34,325,2532,,,,,,,,,,,,,
34,325,2597,,,,,,,,,,,23.99,,29.0
34,325,2603,,,21.99,,,,17.99,,,,,,
34,325,2664,,21.99,21.99,21.99,19.79,21.99,18.09,17.99,26.1,26.1,,23.99,
34,325,2671,0.0,,,30.4,28.8,32.0,33.32,56.99,,,25.995,25.99,
34,325,2754,17.99,17.99,16.64,,,17.99,0.0,14.99,,,19.99,,
34,325,2768,,,79.9,,,,63.99,,85.0,85.0,,68.99,85.0
34,325,2781,,43.98,21.256666,20.34,21.99,6.6,26.992857,16.99,56.0,28.0,28.0,22.99,28.0
34,325,2887,40.123333,21.99,,,19.795,21.99,21.99,16.99,28.0,,,,
34,325,2970,,,,,,,,,,,,,
34,325,2986,,,,,,26.0,19.99,,26.0,17.533333,,,22.1
34,325,3002,,,,,,,,,,,,,
34,325,3019,,,,,,,56.99,,75.0,,,60.99,
34,325,3069,,,,,,,,,,,,,
34,325,3071,,52.0,,,,,,,,,,,
34,325,3075,,,24.0,,,0.0,18.99,24.0,,22.0,,,
34,325,3092,,,,,,,,,,,,,
34,325,3124,,,,,,,,,,,,,
34,325,3276,,80.0,,,,,60.99,60.99,,80.0,64.99,,80.0
34,325,3295,28.8,32.0,,,32.0,32.0,24.24,22.495,,28.8,25.995,25.99,
34,325,3322,,,,,,,,,,,,,
34,325,3393,85.0,,,76.49,76.5,,63.99,63.99,,,,,
34,325,3406,,,,,,,,,,,,,
34,325,3430,,,49.0,,,,,36.99,,,,,
34,325,3468,,,0.0,22.8,,10.8,,,,,,18.0,
34,325,3532,,,52.0,,,52.0,39.99,39.99,52.0,,,41.99,
34,325,3536,,,,17.99,17.99,,,14.99,,,,,
34,325,3573,,,,,,,20.89,23.84,29.0,,23.99,34.785,
34,325,3624,23.39,,,,26.0,,19.99,19.99,,21.0,20.99,,26.0
34,325,3626,19.79,,21.99,,,21.99,15.538571,,,,20.24,,29.0
34,325,3682,,,,,,,,,,,,,
34,325,3734,,,,,,,,24.99,,,24.99,,
34,325,3794,,,,,,,,,24.0,,,,
34,325,3854,18.7,21.99,21.99,,19.36,,18.875715,,,,,,
34,325,3902,,,,,,,,,,,,,
34,325,3956,0.0,,0.0,,,,,59.5,,,,0.0,
34,325,3984,,,,,,,,,,,,,
34,325,4122,,,,,,,21.99,21.99,,29.0,23.99,,
34,325,4228,,26.0,23.4,,,0.0,21.351429,,26.0,21.133333,,20.99,0.0
34,325,4234,0.0,19.55,,24.55,,29.0,21.99,21.99,,,23.99,,26.1
34,325,4248,,,,,,,,,,,,,
34,325,4328,,,,,,,,,,,,,
34,325,4340,,,,,,,12.99,,,,,,
34,325,4348,17.99,17.99,0.0,,9.0,17.095,14.69,14.490001,21.6,18.0,18.93,0.0,
34,325,4368,,,,,,,,,,,,,
34,325,4374,72.0,80.0,26.666666,,,36.0,60.495,60.99,,80.0,,64.99,
34,325,4411,,,,,,,21.99,,,,,21.58,
34,325,4412,55.99,,,,,,,,,,,,
34,325,4425,,,,,,,37.59,,,52.0,,0.0,52.0
34,325,4459,,,,,,26.0,22.995,21.695,,,,,
34,325,4470,,,,,,,19.99,19.99,,,,,
34,325,4497,19.99,16.0,19.99,19.99,,19.99,16.9925,,,20.0,20.99,,
34,325,4518,19.99,19.99,,19.99,,,19.99,,,,,,
34,325,4565,0.0,,,,,26.0,,,,23.0,,20.99,
34,325,4591,,,,,,,19.99,19.323334,,21.7,17.85,,23.4
34,325,4597,16.48,,,19.99,17.995,19.99,19.99,,,,,,
34,325,4624,,,,,,,,,,,,,
34,325,4648,,,,,,29.0,17.6,,,,21.59,,
34,325,4676,,,,,,,,,,,,,
34,325,4755,24.660002,16.99,,19.99,18.74,9.995,22.501429,19.99,0.0,30.0,,31.485,26.0
34,325,4785,21.45,,,,,13.0,19.745,,,,,,
34,325,4955,,,,,,,,21.99,58.0,,,,29.0
34,325,5024,,,50.39,,,,,,,,,,
34,325,5151,,,,,,,,,,,,,
34,325,5164,,,,,,,,21.99,,,23.99,,26.1
34,325,5193,,,,,,,,,,,,,
34,325,5233,17.99,17.99,,16.19,,0.0,14.99,9.993333,,18.0,0.0,18.0,
34,325,5340,,,,,26.1,0.0,21.834118,20.452,24.83125,,23.2475,11.995,17.883333
34,325,5366,,,,,,,,35.99,,,,,
34,325,5415,29.0,,29.0,,29.0,,21.99,18.69,27.55,,21.85,31.0925,29.0
34,325,5439,,,,,,,,,,,,,
34,325,5440,55.99,,55.99,55.99,,,,,,,,,
34,325,5460,21.99,,,19.79,,,19.323334,,,,23.0,,
34,325,5529,,,,,,,,,,,,,
34,325,5573,,26.0,,,,,,,,0.0,,0.0,
34,325,5581,,,,,50.39,,,,,,,,
34,325,5602,,49.0,,,,,,,,,,,
34,325,5624,,,,,,,,,,,,,
34,325,5717,,,,,,,,,,,,,
34,325,5787,29.0,,,,,,21.99,,,29.0,22.295,,29.0
34,325,5799,,,,23.4,,0.0,19.99,0.0,,20.7,0.0,,
34,325,5896,0.0,,,,,0.0,,,,,23.0,23.99,
34,325,5909,,,,,75.0,,,,,,,60.99,
34,325,5911,,,,,,,,,,,,,
34,325,5923,,,,,,,,,,,,,
34,325,5946,,,,,,,,,,,,,
34,325,5998,17.99,,17.99,17.99,,,14.99,,,,,,
34,325,6063,,,,,,32.0,24.99,,,30.4,25.99,,
34,325,6064,8.495,,19.99,,19.99,,19.99,19.99,,26.0,,0.0,26.0
34,325,6111,,,,,52.0,,,,,,,,
34,325,6187,,,,,,,14.243333,14.990001,,18.0,,24.0,
34,325,6226,,,,,,,17.99,29.0,,,,,29.0
34,325,6228,,,,,,,,,,,,,
34,325,6234,,,,,,,,,,,,,
34,325,6245,,,,,,,,,,,52.0,,
34,325,6266,,,,,,,55.99,74.0,,,,,
34,325,6291,,,,,,,21.7425,,,,,,29.0
34,325,6296,,21.463333,,,,29.0,21.99,29.0,26.1,,,,
34,325,6360,,29.0,,,29.0,,17.59,,29.0,,,0.0,29.0
34,325,6373,,,,,,,24.99,,32.0,28.8,25.59,0.0,32.0
34,325,6433,,,,,,,,,,,,,
34,325,6459,16.0,,,,,12.0,18.36,,,19.8,24.0,,
34,325,6461,0.0,,74.0,,,,55.99,,,,59.99,,
34,325,6477,,,,,,,,,,,,,
34,325,6504,,,,,,,,,,,,,
34,325,6569,,,,21.99,,,,,,,,,
34,325,6604,40.605,24.64,19.333334,,29.0,0.0,21.192999,,4.8333335,29.0,22.56,47.98,29.0
34,325,6612,28.8,,,32.0,60.8,0.0,24.99,21.23,,,25.995,51.98,32.0
34,325,6622,,,,,,,,,,,,20.99,
34,325,6630,32.0,,28.8,32.0,,,24.99,,32.0,,26.0,25.99,64.0
34,325,6647,0.0,0.0,,,,,,,,,,,
34,325,6683,,,,,,0.0,14.24,16.2675,,18.0,,,
34,325,6709,,,13.0,,,17.333334,19.99,,12.35,22.88,,20.99,
34,325,6711,,,,,,,,,26.0,,,,
34,325,6779,,,17.99,,,17.09,11.2425,14.241666,,18.0,17.99,9.995,
34,325,6844,32.0,,,,,,,,,,25.99,,48.0
34,325,6914,,,65.99,,,,63.75,63.99,,,,,
34,325,6948,,24.0,,,,24.0,18.99,18.99,,18.0,,,
34,325,6950,,,32.0,,,,24.99,24.99,,,,23.4,28.8
34,325,6976,,,,29.0,21.75,29.0,16.4925,,,,23.495,,26.825
34,325,7020,19.8,,21.99,,,20.523333,17.99,19.76,,29.0,23.495,,
34,325,7108,,32.0,,,,,,24.99,28.8,55.2,,,
34,325,7112,,,,,,,12.79,15.99,26.0,,,,
34,325,7113,,,,17.09,16.19,17.393333,16.495,14.243333,20.4,19.2,,,
34,325,7161,0.0,,0.0,,,0.0,18.69,21.145,,,23.0,28.275,32.107143
34,325,7167,,15.99,,,,,,,,,20.99,18.88,
34,325,7173,,,,,,21.99,29.0,,,,,,
34,325,7307,,,,,,,,,29.0,,,,
34,325,7329,,,48.0,,,,,,,,,,
34,325,7345,,,23.0,,,,,,,,,,
34,325,7414,29.0,,,29.0,29.0,29.0,21.99,,,,,,
34,325,7452,26.0,,,26.0,,,,17.99,,,,18.89,23.4
34,325,7514,,,,,27.84,29.0,21.99,20.615,,28.82,23.0,23.99,26.825
34,325,7540,75.0,,,,71.25,67.5,56.99,56.99,,,,,
34,325,7634,,,,,,29.0,19.79,19.79,29.0,,24.14,,
34,325,7828,,,,,,,21.896,,,20.0,,,0.0
34,325,7844,,26.0,,,,37.545,29.622728,19.99,0.0,15.6,21.48,0.0,
34,325,7878,21.25,,42.5,85.0,,76.5,95.74,62.493332,,85.0,,76.995,
34,325,7931,,,,,,,14.99,14.69,,,17.99,,24.0
34,325,7975,,,,,,,,,,,,,
34,325,7983,16.99,,19.99,,10.0,19.49,10.714,,,20.0,20.99,19.943335,
34,325,7991,,65.99,,,,,63.99,,,,,0.0,
34,325,8012,,,,,,26.0,,,,,,,
34,325,8013,,,,,,,,,,,,,
34,325,8023,,,,19.99,18.99,,24.9875,,26.0,27.4,22.956,20.99,25.02
34,325,8056,,,,,,,,,,,,,
34,325,8103,,,,,,,,,,,,,
34,325,8143,75.995,80.0,80.0,,71.99,,57.329998,,80.0,80.0,64.99,61.74,
34,325,8145,,,,,,0.0,22.86,0.0,,,0.0,23.99,
34,325,8207,,,,,,,,,,,,,
34,325,8254,,16.99,,19.99,17.99,,19.99,19.99,,24.44,,,
34,325,8258,,,52.0,,,,37.99,,,26.0,,,
34,325,8285,26.0,,,,,13.0,9.995,21.99,,,,,
34,325,8381,,,,,,,,,,,0.0,,
34,325,8419,,,,,,,19.99,19.99,,22.06,,,26.0
34,325,8509,0.0,29.0,,,,0.0,,,29.0,,23.0,29.0,29.0
34,325,8582,,,,43.2,,,,,,,,,
34,325,8590,,21.99,,21.99,,,17.99,,,,,,
34,325,8634,,,,,,,,,,75.0,60.99,,75.0
34,325,8655,,,,,,,,,,,,,
34,325,8686,,,,,,,,,,,,,
34,325,8711,,,85.0,,,85.0,63.99,,,,,,
34,325,8749,0.0,,,50.0,,,,,,,,,
34,325,8788,16.19,,,,16.2,,14.243333,14.990001,,,,19.99,24.0
34,325,8799,16.19,,17.99,,17.39,0.0,9.243333,14.99,,18.0,24.0,,24.0
34,325,8844,,24.0,24.0,,,,,16.615,21.6,19.2,19.99,,
34,325,8853,32.0,,,,,,,,,,,,
34,325,8907,,,,,,76.49,63.99,,,,,,80.75
34,325,8987,,,32.0,32.0,,0.0,16.0,,28.8,32.0,26.0,24.69,28.8
34,325,9015,,,,,,,,,,,,,
34,325,9029,23.4,26.0,,,,26.0,22.394001,22.995,23.4,24.7,20.99,,26.0
34,325,9038,,,,,,,,,,,,,
34,325,9069,,,,,,0.0,13.333333,,,,,,26.1
34,325,9115,32.0,,32.0,32.0,,0.0,23.74,24.99,32.0,,,,
34,325,9143,,18.69,,21.99,11.0,,17.99,20.3,29.0,,,0.0,
34,325,9201,16.19,17.99,,17.09,,17.99,14.99,13.740001,21.6,18.0,,16.99,
34,325,9246,,,,,,,,18.985,26.0,,,,
34,325,9300,,,,,,,,,,,,,
34,325,9332,19.8,,21.99,,19.35,21.99,17.630001,17.99,,26.1,23.0,,
34,325,9336,,,,,,,,,,,,,
34,325,9343,,,,21.99,,0.0,11.398572,21.99,,0.0,,,
34,325,9348,24.416,0.0,65.99,,52.79,52.79,61.853333,,,,,,
34,325,9373,,,,,,,,,,,,,
34,325,9434,,,52.0,,46.8,,,,,,,,
34,325,9440,,,,,,,,,,,,,
34,325,9446,29.0,,29.0,29.0,29.0,0.0,16.4925,21.99,0.0,,21.845,25.045,
34,325,9471,,,,,,29.0,21.99,,29.0,29.0,,,
34,325,9474,15.29,,17.99,,17.99,16.19,16.158333,14.99,,21.0,,,
34,325,9483,,,,,,,21.99,,,29.0,,,
34,325,9536,,,,,,0.0,21.99,,,,23.0,28.165,0.0
34,325,9660,,,,,,,,,,,,,
34,325,9673,,29.0,29.0,29.0,,,15.0,21.99,26.1,26.1,22.793333,23.99,29.0
34,325,9677,16.19,,15.3,17.99,13.495,17.99,14.99,14.539999,24.0,,,17.99,
34,325,9695,0.0,,,,,,,,,,,,
34,325,9697,23.0,,,,,,,,,,,,
34,325,9711,,,48.0,,,,,,,,,,
34,325,9753,26.0,26.0,,,,23.39,26.0,,,,,,
34,325,9831,,49.0,,,,,36.99,,49.0,,49.0,,
34,325,9851,26.0,,,,,,19.745,26.0,,,,,26.0
34,325,9852,,,,,,,,,,,,,
34,325,9868,,,,,,,,,,,,,
34,325,9874,,,,,17.99,,,,,0.0,,,
34,325,9983,,,,24.0,,,18.99,18.99,24.0,21.0,,,
34,325,9985,,,,,,,,,,,,,
34,325,9998,,,,20.23,21.99,7.9160004,13.99875,25.495,0.0,,23.99,23.99,
34,325,10043,9.895,0.0,21.99,,,17.6,18.656668,17.99,29.0,,22.115,,
34,325,10109,,,,,,,,,,,,,
34,325,10119,17.69,17.99,16.64,17.99,9.0,12.849999,20.089,19.715,10.8,36.0,39.98,,24.0
34,325,10134,,,29.0,,,,21.75,,,,,29.0,26.1
34,325,10155,0.0,,,,,0.0,,,26.0,,,0.0,
34,325,10233,,,,,,,,,,,,,
34,325,10311,,,26.0,,,0.0,18.656668,,9.62,20.0,,,0.0
34,325,10344,17.630001,,17.99,16.19,,17.99,16.11625,14.99,21.6,19.796667,19.99,,
34,325,10349,,,,,17.99,16.19,,,,,,,
34,325,10358,,,,,,,,55.99,,,,,
34,325,10361,,20.891666,21.99,19.79,,21.99,21.99,21.99,,18.3,25.495,20.68,
34,325,10417,17.99,17.99,17.99,26.985,,0.0,15.99,13.993333,,,,,21.6
34,325,10420,,,,,,,,,,,,,
34,325,10425,24.0,,,,,,18.99,,,,,19.99,
34,325,10477,,,,,15.395,21.99,21.99,,29.0,0.0,,,
34,325,10483,,29.0,,,,,,29.0,29.0,,,,
34,325,10488,,,,,,,55.99,55.99,,55.5,,,
34,325,10497,,,,,,,12.99,,,,,,
34,325,10512,,,,,21.99,19.79,16.64,,,,,,
34,325,10514,,,,,,,54.14,,,,0.0,30.495,
34,325,10528,17.99,17.99,17.99,,,0.0,9.993333,14.99,,,,,
34,325,10603,,,,,,,,,,,,,
34,325,10659,,,,,,,21.99,21.99,28.0,,,,28.0
34,325,10690,,,,,,,17.59,21.99,,29.0,,29.0,29.0
34,325,10694,,,,,,,,,,,,,
34,325,10707,,,,,,19.99,15.990001,15.99,,,,,
34,325,10739,,,,,,85.0,63.99,,,,,,
34,325,10741,,,,,,,18.656668,19.99,,19.483334,26.0,18.89,
34,325,10757,,,,,,,17.99,,,,,,
34,325,10801,,,,,,,,,,,,,
34,325,10913,,,,,,,21.99,,29.0,,21.49,,
34,325,10957,,,21.99,,,,21.99,22.045,,,23.0,,
34,325,10973,,,,,,,12.474,15.67,,23.0,,,
34,325,10979,35.98,17.99,16.19,,17.99,8.996667,22.699999,11.096,,20.4,0.0,18.0,21.6
34,325,10987,,20.3425,,,,,17.99,17.99,,,,,
34,325,11011,,,,,,,,,,,,,
